Date,High,Low,Open,Close,Volume,QuoteVolume,WeightedAverage
Thu Apr 11 2019 18:45:00 GMT+0530 (IST),0.03254486,0.0325051,0.0325051,0.03253,0.15944584,4.9018046,0.03252798
Thu Apr 11 2019 18:50:00 GMT+0530 (IST),0.03254,0.03248503,0.03253499,0.03249001,0.67359771,20.70244912,0.0325371
Thu Apr 11 2019 18:55:00 GMT+0530 (IST),0.03253997,0.03249501,0.03250008,0.03251999,0.50647325,15.58122515,0.03250535
Thu Apr 11 2019 19:00:00 GMT+0530 (IST),0.03251999,0.0325,0.03250997,0.03251999,0.00493315,0.15174325,0.03250989
Thu Apr 11 2019 19:05:00 GMT+0530 (IST),0.03253996,0.03251001,0.03251001,0.03252501,0.10160616,3.12390718,0.03252534
Thu Apr 11 2019 19:10:00 GMT+0530 (IST),0.03253,0.03249506,0.03252501,0.03250501,0.10157164,3.12387456,0.03251463
Thu Apr 11 2019 19:15:00 GMT+0530 (IST),0.03253967,0.0325,0.032515,0.032505,0.04662538,1.43395518,0.03251523
Thu Apr 11 2019 19:20:00 GMT+0530 (IST),0.03253995,0.0325,0.03250501,0.03252,0.69899619,21.50488511,0.03250406
Thu Apr 11 2019 19:25:00 GMT+0530 (IST),0.03253996,0.03243539,0.03252,0.03247998,8.74976687,269.69136814,0.03244362
Thu Apr 11 2019 19:30:00 GMT+0530 (IST),0.03247674,0.032399,0.03247,0.03239901,0.062173,1.91667121,0.03243801
Thu Apr 11 2019 19:35:00 GMT+0530 (IST),0.032399,0.0323342,0.032399,0.0323342,5.26853343,162.90980095,0.03234018
Thu Apr 11 2019 19:40:00 GMT+0530 (IST),0.03238999,0.03230501,0.0323342,0.032355,1.69086821,52.33746915,0.03230703
Thu Apr 11 2019 19:45:00 GMT+0530 (IST),0.03247675,0.03230018,0.032325,0.03247675,0.68902314,21.30779775,0.03233666
Thu Apr 11 2019 19:50:00 GMT+0530 (IST),0.03262541,0.03242501,0.03243,0.03262541,0.10182818,3.12768338,0.03255706
Thu Apr 11 2019 19:55:00 GMT+0530 (IST),0.03256,0.03252005,0.03255,0.03252005,0.00012166,0.0037381,0.03254839
Thu Apr 11 2019 20:00:00 GMT+0530 (IST),0.03261249,0.03248121,0.03251371,0.03261249,0.39399653,12.10656254,0.03254404
Thu Apr 11 2019 20:05:00 GMT+0530 (IST),0.03263935,0.0326,0.03260999,0.0326,0.97359113,29.86128325,0.03260379
Thu Apr 11 2019 20:10:00 GMT+0530 (IST),0.03260399,0.03247965,0.0326,0.032505,0.13917985,4.26948695,0.03259873
Thu Apr 11 2019 20:15:00 GMT+0530 (IST),0.03261,0.03251,0.03251,0.03254,0.12055542,3.70362307,0.03255067
Thu Apr 11 2019 20:20:00 GMT+0530 (IST),0.03261001,0.03253499,0.032565,0.03253499,0.00217469,0.06681539,0.03254787
Thu Apr 11 2019 20:25:00 GMT+0530 (IST),0.032565,0.03251005,0.03251005,0.03255999,0.03226296,0.99197022,0.03252412
Thu Apr 11 2019 20:30:00 GMT+0530 (IST),0.032545,0.032515,0.03254,0.03252,0.60962137,18.73305062,0.03254255
Thu Apr 11 2019 20:35:00 GMT+0530 (IST),0.03252999,0.032485,0.03252,0.032515,0.05923254,1.82188438,0.03251169
Thu Apr 11 2019 20:40:00 GMT+0530 (IST),0.0326,0.03252501,0.03252501,0.0326,0.5542762,17.01438735,0.03257691
Thu Apr 11 2019 20:45:00 GMT+0530 (IST),0.03258991,0.03255,0.032575,0.03255,0.9804654,30.09465214,0.03257938
Thu Apr 11 2019 20:50:00 GMT+0530 (IST),0.0325786,0.03251989,0.0325786,0.03251989,0.42238288,12.98611069,0.03252574
Thu Apr 11 2019 20:55:00 GMT+0530 (IST),0.03251989,0.0324681,0.03251989,0.03249501,0.29754848,9.15668585,0.03249521
Thu Apr 11 2019 21:00:00 GMT+0530 (IST),0.0325,0.03249501,0.03249998,0.03249501,0.03422494,1.05308413,0.03249972
Thu Apr 11 2019 21:05:00 GMT+0530 (IST),0.0325,0.03249501,0.0325,0.0325,0.40481428,12.45708054,0.03249672
Thu Apr 11 2019 21:10:00 GMT+0530 (IST),0.03253502,0.032485,0.032485,0.03253502,0.02539978,0.78109683,0.0325181
Thu Apr 11 2019 21:15:00 GMT+0530 (IST),0.03261994,0.03252003,0.03259993,0.03260497,0.81759541,25.07034427,0.03261205
Thu Apr 11 2019 21:20:00 GMT+0530 (IST),0.03261972,0.03246868,0.032615,0.03246868,0.14367023,4.41201225,0.03256342
Thu Apr 11 2019 21:25:00 GMT+0530 (IST),0.032505,0.03246952,0.03246952,0.03247001,0.00839223,0.25835325,0.03248358
Thu Apr 11 2019 21:30:00 GMT+0530 (IST),0.03253501,0.03240201,0.03246813,0.03253001,0.78408197,24.1690819,0.03244152
Thu Apr 11 2019 21:35:00 GMT+0530 (IST),0.03260488,0.03253,0.03258491,0.03260488,0.05908138,1.81397498,0.03257012
Thu Apr 11 2019 21:40:00 GMT+0530 (IST),0.03260497,0.03252999,0.03255508,0.03253,0.74957856,23.01581313,0.03256798
Thu Apr 11 2019 21:45:00 GMT+0530 (IST),0.03255298,0.03245592,0.03252999,0.03245609,0.06704516,2.06293156,0.03249994
Thu Apr 11 2019 21:50:00 GMT+0530 (IST),0.03252994,0.032442,0.03244214,0.03245005,0.00202111,0.06227718,0.03245347
Thu Apr 11 2019 21:55:00 GMT+0530 (IST),0.03252998,0.03246001,0.03248008,0.0325,0.05199619,1.59945056,0.03250878
Thu Apr 11 2019 22:00:00 GMT+0530 (IST),0.03252999,0.03252998,0.03252998,0.03252999,0.15716875,4.83150483,0.03252998
Thu Apr 11 2019 22:05:00 GMT+0530 (IST),0.03260496,0.03252998,0.03252998,0.03260496,0.05036802,1.54530507,0.03259422
Thu Apr 11 2019 22:10:00 GMT+0530 (IST),0.03264096,0.03260497,0.03260497,0.03264081,0.58010431,17.77283585,0.03263994
Thu Apr 11 2019 22:15:00 GMT+0530 (IST),0.03264,0.03261001,0.03264,0.03261514,0.03296542,1.01030018,0.03262933
Thu Apr 11 2019 22:20:00 GMT+0530 (IST),0.03273,0.03262001,0.03262001,0.03272962,1.30916597,40.06949108,0.03267238
Thu Apr 11 2019 22:25:00 GMT+0530 (IST),0.03273024,0.03267001,0.03272963,0.03267001,1.10546442,33.7969476,0.032709
Thu Apr 11 2019 22:30:00 GMT+0530 (IST),0.03270995,0.03267,0.03270995,0.03267,0.04994182,1.52864648,0.03267061
Thu Apr 11 2019 22:35:00 GMT+0530 (IST),0.03267157,0.03267,0.03267,0.03267157,24.87958125,761.54066711,0.03267006
Thu Apr 11 2019 22:40:00 GMT+0530 (IST),0.03271745,0.03267157,0.03267157,0.03268,0.19585581,5.99467799,0.03267161
Thu Apr 11 2019 22:45:00 GMT+0530 (IST),0.03269485,0.03267157,0.03268001,0.03268,0.0039935,0.12220725,0.03267813
Thu Apr 11 2019 22:50:00 GMT+0530 (IST),0.03269499,0.03268001,0.03268002,0.03268001,0.13404127,4.09979218,0.03269465
Thu Apr 11 2019 22:55:00 GMT+0530 (IST),0.03274306,0.032685,0.032685,0.03271,0.21932879,6.6988312,0.03274135
Thu Apr 11 2019 23:00:00 GMT+0530 (IST),0.03274298,0.03267161,0.03274295,0.03267501,0.32159018,9.82858259,0.03271989
Thu Apr 11 2019 23:05:00 GMT+0530 (IST),0.03267501,0.03267157,0.03267158,0.03267158,0.02686338,0.82218644,0.0326731
Thu Apr 11 2019 23:10:00 GMT+0530 (IST),0.03268001,0.03267157,0.03267157,0.03267999,0.06165076,1.88692863,0.03267254
Thu Apr 11 2019 23:15:00 GMT+0530 (IST),0.03268,0.03267157,0.03267999,0.03267157,0.20318569,6.21860716,0.03267382
Thu Apr 11 2019 23:20:00 GMT+0530 (IST),0.03267996,0.03267157,0.03267157,0.03267157,0.18003701,5.50996355,0.03267481
Thu Apr 11 2019 23:25:00 GMT+0530 (IST),0.03267997,0.03267157,0.03267157,0.03267997,4.74056908,145.0897391,0.03267335
Thu Apr 11 2019 23:30:00 GMT+0530 (IST),0.03267502,0.03267157,0.03267502,0.03267157,3.96439506,121.34065637,0.03267161
Thu Apr 11 2019 23:35:00 GMT+0530 (IST),0.03268353,0.03267157,0.03267157,0.03267157,2.53744146,77.66491744,0.03267165
Thu Apr 11 2019 23:40:00 GMT+0530 (IST),0.03267555,0.03267157,0.03267555,0.03267157,1.48458972,45.43974502,0.03267161
Thu Apr 11 2019 23:45:00 GMT+0530 (IST),0.03267553,0.03264,0.03267157,0.03264,14.75214414,451.62946877,0.03266426
Thu Apr 11 2019 23:50:00 GMT+0530 (IST),0.03265029,0.03258656,0.03261501,0.03259,18.61258712,570.79831198,0.03260799
Thu Apr 11 2019 23:55:00 GMT+0530 (IST),0.03267442,0.03260004,0.03260004,0.03267442,6.76904977,207.63015552,0.03260147
Fri Apr 12 2019 00:00:00 GMT+0530 (IST),0.03267555,0.03264505,0.03264505,0.03267443,0.04588469,1.4042694,0.03267513
Fri Apr 12 2019 00:05:00 GMT+0530 (IST),0.03279132,0.03267443,0.03267443,0.03279132,0.08250435,2.52129299,0.03272303
Fri Apr 12 2019 00:10:00 GMT+0530 (IST),0.032755,0.03275002,0.032755,0.03275002,0.01977083,0.60368846,0.03275006
Fri Apr 12 2019 00:15:00 GMT+0530 (IST),0.03275483,0.03275002,0.03275002,0.03275002,0.14118447,4.31097293,0.03275002
Fri Apr 12 2019 00:20:00 GMT+0530 (IST),0.03275472,0.03275002,0.03275002,0.03275264,3.12348547,95.37039864,0.0327511
Fri Apr 12 2019 00:25:00 GMT+0530 (IST),0.03275454,0.03275002,0.0327527,0.03275002,6.21172404,189.66849295,0.03275042
Fri Apr 12 2019 00:30:00 GMT+0530 (IST),0.03275002,0.03267501,0.03275002,0.03267501,42.42737791,1295.49167753,0.03275001
Fri Apr 12 2019 00:35:00 GMT+0530 (IST),0.032749,0.032675,0.03274891,0.0327,0.00027883,0.00851599,0.03274272
Fri Apr 12 2019 00:40:00 GMT+0530 (IST),0.03274897,0.03267501,0.03269501,0.0327,2.45191943,74.98226944,0.03269998
Fri Apr 12 2019 00:45:00 GMT+0530 (IST),0.03274872,0.03271,0.03274872,0.03272496,0.49249541,15.05641752,0.03271
Fri Apr 12 2019 00:50:00 GMT+0530 (IST),0.03274729,0.03267442,0.03271,0.03267442,1.71614027,52.51951801,0.03267623
Fri Apr 12 2019 00:55:00 GMT+0530 (IST),0.03273446,0.032685,0.03273446,0.03269001,0.00064348,0.01965825,0.03273373
Fri Apr 12 2019 01:00:00 GMT+0530 (IST),0.0327299,0.03267442,0.03267442,0.03267442,2.89499472,88.60117681,0.03267445
Fri Apr 12 2019 01:05:00 GMT+0530 (IST),0.03273997,0.03267442,0.03267442,0.03273997,0.0000217,0.00066413,0.0326768
Fri Apr 12 2019 01:10:00 GMT+0530 (IST),0.03274087,0.03273902,0.03273902,0.03274087,0.01491101,0.45543738,0.03273999
Fri Apr 12 2019 01:15:00 GMT+0530 (IST),0.03274007,0.032675,0.03274007,0.032675,3.04310404,93.13239526,0.03267503
Fri Apr 12 2019 01:20:00 GMT+0530 (IST),0.03268,0.03267442,0.032675,0.03267442,2.01339516,61.6193446,0.03267472
Fri Apr 12 2019 01:25:00 GMT+0530 (IST),0.0327338,0.03267442,0.03267442,0.0327338,0.00367646,0.11250202,0.03267909
Fri Apr 12 2019 01:30:00 GMT+0530 (IST),0.032749,0.03269,0.03273276,0.03274875,0.02809572,0.85811031,0.03274139
Fri Apr 12 2019 01:35:00 GMT+0530 (IST),0.032749,0.03274875,0.032749,0.03274875,0.20540693,6.27220462,0.03274876
Fri Apr 12 2019 01:40:00 GMT+0530 (IST),0.03274852,0.03267442,0.03274852,0.03267442,5.49496334,168.17314467,0.03267444
Fri Apr 12 2019 01:45:00 GMT+0530 (IST),0.03267443,0.03267442,0.03267442,0.03267442,3.0793475,94.24337125,0.03267442
Fri Apr 12 2019 01:50:00 GMT+0530 (IST),0.03267443,0.03267442,0.03267442,0.03267442,0.48932023,14.97563199,0.03267442
Fri Apr 12 2019 01:55:00 GMT+0530 (IST),0.0327,0.03267442,0.03267443,0.03268001,2.77035462,84.78641324,0.03267451
Fri Apr 12 2019 02:00:00 GMT+0530 (IST),0.032685,0.03267442,0.032675,0.03267442,0.15198771,4.65158116,0.03267442
Fri Apr 12 2019 02:05:00 GMT+0530 (IST),0.032675,0.03267442,0.03267442,0.032675,0.16208447,4.96059201,0.03267442
Fri Apr 12 2019 02:10:00 GMT+0530 (IST),0.032675,0.03267442,0.032675,0.03267495,0.08393495,2.56882777,0.03267442
Fri Apr 12 2019 02:15:00 GMT+0530 (IST),0.03267486,0.03267442,0.03267486,0.03267442,1.15312539,35.29138019,0.03267442
Fri Apr 12 2019 02:20:00 GMT+0530 (IST),0.03267443,0.03267442,0.03267442,0.03267442,25.2734113,773.49227016,0.03267442
Fri Apr 12 2019 02:25:00 GMT+0530 (IST),0.03267442,0.03261506,0.03267442,0.03261506,9.84821271,301.42430889,0.03267225
Fri Apr 12 2019 02:30:00 GMT+0530 (IST),0.03265624,0.03260431,0.032617,0.03260431,0.79301266,24.31398962,0.03261548
Fri Apr 12 2019 02:35:00 GMT+0530 (IST),0.032675,0.0326042,0.0326042,0.03260502,0.1590559,4.87836822,0.03260432
Fri Apr 12 2019 02:40:00 GMT+0530 (IST),0.03265,0.03258,0.032605,0.03262,3.74513849,114.83198915,0.03261406
Fri Apr 12 2019 02:45:00 GMT+0530 (IST),0.03264998,0.03262456,0.03262456,0.03263,0.10236198,3.13757309,0.03262457
Fri Apr 12 2019 02:50:00 GMT+0530 (IST),0.03265768,0.032625,0.03263,0.03263,0.03084191,0.94521572,0.03262949
Fri Apr 12 2019 02:55:00 GMT+0530 (IST),0.032635,0.03263,0.03263,0.032635,3.6e-7,0.00001113,0.03263169
Fri Apr 12 2019 03:00:00 GMT+0530 (IST),0.03265769,0.03263251,0.032635,0.032635,0.12627754,3.86930729,0.03263569
Fri Apr 12 2019 03:05:00 GMT+0530 (IST),0.032655,0.03265002,0.03265002,0.032655,0.16391174,5.0196517,0.032654
Fri Apr 12 2019 03:10:00 GMT+0530 (IST),0.032655,0.03265002,0.032655,0.03265002,0.00949504,0.29081296,0.03265002
Fri Apr 12 2019 03:15:00 GMT+0530 (IST),0.03265002,0.03262456,0.03265002,0.03262456,0.15368386,4.70773168,0.03264499
Fri Apr 12 2019 03:20:00 GMT+0530 (IST),0.03262457,0.03262456,0.03262456,0.03262456,1.24062087,38.02720446,0.03262456
Fri Apr 12 2019 03:25:00 GMT+0530 (IST),0.03262457,0.03256502,0.03262456,0.03256509,3.94031283,120.88859953,0.03259457
Fri Apr 12 2019 03:30:00 GMT+0530 (IST),0.03261499,0.03255819,0.03257502,0.03255819,0.46894301,14.39504245,0.0325767
Fri Apr 12 2019 03:35:00 GMT+0530 (IST),0.03255819,0.03252998,0.03255818,0.03252999,0.36542922,11.23345654,0.03253043
Fri Apr 12 2019 03:40:00 GMT+0530 (IST),0.0325786,0.03252998,0.03252999,0.032535,1.33353543,40.98186266,0.03253964
Fri Apr 12 2019 03:45:00 GMT+0530 (IST),0.03257823,0.032525,0.03257823,0.032535,0.14793669,4.54606861,0.03254167
Fri Apr 12 2019 03:50:00 GMT+0530 (IST),0.03257741,0.03252503,0.03252503,0.032555,0.02679356,0.82276064,0.03256544
Fri Apr 12 2019 03:55:00 GMT+0530 (IST),0.03257872,0.03257001,0.03257871,0.03257872,0.00042447,0.01302936,0.03257869
Fri Apr 12 2019 04:00:00 GMT+0530 (IST),0.0326398,0.03257872,0.03257872,0.03263977,0.20592287,6.31216895,0.03262315
Fri Apr 12 2019 04:05:00 GMT+0530 (IST),0.03263977,0.03263977,0.03263977,0.03263977,0,0,0.03263977
Fri Apr 12 2019 04:10:00 GMT+0530 (IST),0.03265269,0.03263501,0.03263977,0.03264122,0.01410571,0.43217708,0.03263874
Fri Apr 12 2019 04:15:00 GMT+0530 (IST),0.0326599,0.03264114,0.03264122,0.0326599,0.13763832,4.2151609,0.03265316
Fri Apr 12 2019 04:20:00 GMT+0530 (IST),0.03272134,0.03265309,0.0326599,0.03271392,0.54235533,16.58908778,0.03269349
Fri Apr 12 2019 04:25:00 GMT+0530 (IST),0.032725,0.03270946,0.03270946,0.032725,0.22304231,6.81577871,0.0327244
Fri Apr 12 2019 04:30:00 GMT+0530 (IST),0.03272499,0.03270953,0.03270955,0.03272499,0.09269,2.83371185,0.03270975
Fri Apr 12 2019 04:35:00 GMT+0530 (IST),0.032725,0.03272499,0.03272499,0.03272499,0.02167509,0.66234078,0.03272499
Fri Apr 12 2019 04:40:00 GMT+0530 (IST),0.032725,0.03272499,0.03272499,0.032725,0.03312563,1.01224261,0.03272499
Fri Apr 12 2019 04:45:00 GMT+0530 (IST),0.03275454,0.03272499,0.032725,0.03275019,0.09917951,3.02808626,0.0327532
Fri Apr 12 2019 04:50:00 GMT+0530 (IST),0.03275454,0.032745,0.03275454,0.032745,2.244851,68.55510137,0.0327452
Fri Apr 12 2019 04:55:00 GMT+0530 (IST),0.03274,0.032735,0.032735,0.03274,0.00003242,0.00099051,0.0327395
Fri Apr 12 2019 05:00:00 GMT+0530 (IST),0.03278798,0.032745,0.03275454,0.03274503,0.06240199,1.90439517,0.03276735
Fri Apr 12 2019 05:05:00 GMT+0530 (IST),0.03281661,0.03274002,0.03274002,0.03281661,0.1595699,4.8650569,0.03279918
Fri Apr 12 2019 05:10:00 GMT+0530 (IST),0.03279,0.03277002,0.03277002,0.03278,0.95807898,29.22754154,0.03278
Fri Apr 12 2019 05:15:00 GMT+0530 (IST),0.03281891,0.03272505,0.03281891,0.03272505,0.13066593,3.98702133,0.03277282
Fri Apr 12 2019 05:20:00 GMT+0530 (IST),0.03281857,0.03272499,0.03281857,0.03272499,0.15440852,4.71831482,0.03272535
Fri Apr 12 2019 05:25:00 GMT+0530 (IST),0.03272999,0.032655,0.03272999,0.03266005,0.25089378,7.67060602,0.03270847
Fri Apr 12 2019 05:30:00 GMT+0530 (IST),0.03272959,0.03268008,0.03268502,0.032699,1.23384499,37.73215566,0.03270009
Fri Apr 12 2019 05:35:00 GMT+0530 (IST),0.03272999,0.0327,0.0327,0.03272964,0.12238799,3.73933232,0.0327299
Fri Apr 12 2019 05:40:00 GMT+0530 (IST),0.03272999,0.03272999,0.03272999,0.03272999,0.00000244,0.00007457,0.03272999
Fri Apr 12 2019 05:45:00 GMT+0530 (IST),0.03281885,0.03281876,0.03281876,0.03281885,3.9999977,121.88117499,0.03281883
Fri Apr 12 2019 05:50:00 GMT+0530 (IST),0.03276022,0.03272963,0.03276022,0.03272963,0.06227914,1.90280826,0.03273011
Fri Apr 12 2019 05:55:00 GMT+0530 (IST),0.03272963,0.03271757,0.03272963,0.03272,0.01337662,0.40870622,0.03272918
Fri Apr 12 2019 06:00:00 GMT+0530 (IST),0.0327299,0.03267005,0.03272001,0.03270501,0.01166098,0.35640636,0.03271823
Fri Apr 12 2019 06:05:00 GMT+0530 (IST),0.03272998,0.03272001,0.03272501,0.03272998,0.00206076,0.0629675,0.03272737
Fri Apr 12 2019 06:10:00 GMT+0530 (IST),0.03277,0.03273,0.03273,0.03276,0.06128058,1.8707473,0.03275727
Fri Apr 12 2019 06:15:00 GMT+0530 (IST),0.03275006,0.03275006,0.03275006,0.03275006,0.00062405,0.01905504,0.03275006
Fri Apr 12 2019 06:20:00 GMT+0530 (IST),0.03275006,0.03272991,0.03275006,0.03274,0.38094476,11.63578264,0.03273907
Fri Apr 12 2019 06:25:00 GMT+0530 (IST),0.03276472,0.03272991,0.03273498,0.03273,0.2074168,6.33278589,0.03275285
Fri Apr 12 2019 06:30:00 GMT+0530 (IST),0.03276365,0.03273,0.03276365,0.03273,0.01392798,0.42550469,0.03273287
Fri Apr 12 2019 06:35:00 GMT+0530 (IST),0.03273,0.03266501,0.03273,0.03266501,0.60506701,18.48664121,0.03272995
Fri Apr 12 2019 06:40:00 GMT+0530 (IST),0.0327,0.03268965,0.03269501,0.03268965,0.68984305,21.09621445,0.03269985
Fri Apr 12 2019 06:45:00 GMT+0530 (IST),0.03273,0.03265501,0.03265501,0.0327299,3.78860327,115.7742269,0.03272406
Fri Apr 12 2019 06:50:00 GMT+0530 (IST),0.032705,0.03268008,0.03268008,0.0327,0.00029022,0.00887652,0.03269566
Fri Apr 12 2019 06:55:00 GMT+0530 (IST),0.032703,0.03259,0.032703,0.03259,0.25228328,7.7345333,0.03261777
Fri Apr 12 2019 07:00:00 GMT+0530 (IST),0.03259273,0.03259005,0.03259005,0.03259016,0.01648172,0.50571282,0.03259106
Fri Apr 12 2019 07:05:00 GMT+0530 (IST),0.03263999,0.03259016,0.03259016,0.03259489,0.14740545,4.52276394,0.03259189
Fri Apr 12 2019 07:10:00 GMT+0530 (IST),0.03259,0.0325138,0.03259,0.0325138,0.06806244,2.09137186,0.0325444
Fri Apr 12 2019 07:15:00 GMT+0530 (IST),0.03254288,0.03250994,0.0325138,0.03254288,0.05256899,1.61638491,0.03252257
Fri Apr 12 2019 07:20:00 GMT+0530 (IST),0.03259499,0.03252501,0.03259047,0.032545,0.25600355,7.8676672,0.03253868
Fri Apr 12 2019 07:25:00 GMT+0530 (IST),0.03251504,0.03250901,0.03251001,0.03250901,0.03769182,1.15921327,0.032515
Fri Apr 12 2019 07:30:00 GMT+0530 (IST),0.03251,0.03249244,0.03251,0.03250894,0.03611669,1.11100471,0.03250813
Fri Apr 12 2019 07:35:00 GMT+0530 (IST),0.03253881,0.03247028,0.03250882,0.03247032,0.44250929,13.60892487,0.0325161
Fri Apr 12 2019 07:40:00 GMT+0530 (IST),0.03248,0.03247032,0.032475,0.03248,1.42963301,44.02258564,0.03247498
Fri Apr 12 2019 07:45:00 GMT+0530 (IST),0.03252507,0.03248509,0.03252507,0.03252496,0.00265116,0.0815759,0.03249942
Fri Apr 12 2019 07:50:00 GMT+0530 (IST),0.03253897,0.03247538,0.03247538,0.03251499,0.01586716,0.48780712,0.03252753
Fri Apr 12 2019 07:55:00 GMT+0530 (IST),0.03251999,0.03247511,0.03247511,0.0325,1.73800962,53.44759759,0.03251801
Fri Apr 12 2019 08:00:00 GMT+0530 (IST),0.03249,0.03247,0.03247,0.03249,0.00304822,0.09384859,0.03248019
Fri Apr 12 2019 08:05:00 GMT+0530 (IST),0.03251503,0.03251503,0.03251503,0.03251503,0.00000169,0.00005228,0.03251503
Fri Apr 12 2019 08:10:00 GMT+0530 (IST),0.03258007,0.03252003,0.03252003,0.03258007,0.02510386,0.7713823,0.03254399
Fri Apr 12 2019 08:15:00 GMT+0530 (IST),0.03255529,0.03255528,0.03255529,0.03255529,0.00047747,0.01466644,0.03255528
Fri Apr 12 2019 08:20:00 GMT+0530 (IST),0.03259881,0.03256511,0.03256511,0.03259881,0.00593983,0.18222251,0.03259662
Fri Apr 12 2019 08:25:00 GMT+0530 (IST),0.03257501,0.03256004,0.03257501,0.03256004,0.00509551,0.15646119,0.03256727
Fri Apr 12 2019 08:30:00 GMT+0530 (IST),0.03263208,0.03258452,0.03258452,0.03263208,0.01032752,0.31694566,0.03258452
Fri Apr 12 2019 08:35:00 GMT+0530 (IST),0.03260501,0.03260501,0.03260501,0.03260501,0.00001601,0.00049133,0.03260501
Fri Apr 12 2019 08:40:00 GMT+0530 (IST),0.03266,0.03261,0.0326321,0.03261501,0.43125163,13.20922156,0.03264777
Fri Apr 12 2019 08:45:00 GMT+0530 (IST),0.03264498,0.03261513,0.03261514,0.03261522,0.03261769,1.00007603,0.03261522
Fri Apr 12 2019 08:50:00 GMT+0530 (IST),0.03261499,0.0326,0.03261499,0.0326,1.62305542,49.78697581,0.0326
Fri Apr 12 2019 08:55:00 GMT+0530 (IST),0.03259999,0.03255997,0.03259998,0.03256001,0.67050559,20.58760971,0.0325684
Fri Apr 12 2019 09:00:00 GMT+0530 (IST),0.03259999,0.03250227,0.032565,0.03254995,0.26126726,8.02417506,0.03256001
Fri Apr 12 2019 09:05:00 GMT+0530 (IST),0.03259999,0.03254995,0.03254995,0.03259999,0.02715699,0.83411743,0.03255775
Fri Apr 12 2019 09:10:00 GMT+0530 (IST),0.0325753,0.03257528,0.0325753,0.03257528,0.11283705,3.46388483,0.03257529
Fri Apr 12 2019 09:15:00 GMT+0530 (IST),0.03257516,0.03253003,0.03257516,0.032555,0.58229784,17.88667278,0.03255484
Fri Apr 12 2019 09:20:00 GMT+0530 (IST),0.0327099,0.03256501,0.03257516,0.03270964,0.34096898,10.44509596,0.03264392
Fri Apr 12 2019 09:25:00 GMT+0530 (IST),0.03272138,0.032665,0.03270994,0.03269504,0.2276738,6.96196709,0.03270251
Fri Apr 12 2019 09:30:00 GMT+0530 (IST),0.03276369,0.03270503,0.03272138,0.03270503,0.00741966,0.22647175,0.03276198
Fri Apr 12 2019 09:35:00 GMT+0530 (IST),0.03276334,0.0327,0.0327,0.03276249,0.01062195,0.32477923,0.03270515
Fri Apr 12 2019 09:40:00 GMT+0530 (IST),0.03275495,0.03269,0.03275495,0.03272134,0.02100166,0.64183618,0.03272122
Fri Apr 12 2019 09:45:00 GMT+0530 (IST),0.03281947,0.03272138,0.03272138,0.0327957,0.18857573,5.75321668,0.03277744
Fri Apr 12 2019 09:50:00 GMT+0530 (IST),0.03281933,0.03277501,0.03281606,0.03277501,0.00320389,0.09775392,0.03277505
Fri Apr 12 2019 09:55:00 GMT+0530 (IST),0.03281943,0.03278285,0.03281943,0.03278285,0.00000108,0.00003294,0.03281775
Fri Apr 12 2019 10:00:00 GMT+0530 (IST),0.03279256,0.03269,0.03277571,0.03272535,0.4951197,15.12632345,0.03273232
Fri Apr 12 2019 10:05:00 GMT+0530 (IST),0.03279209,0.03267501,0.03270533,0.03267501,0.25592227,7.82516251,0.03270504
Fri Apr 12 2019 10:10:00 GMT+0530 (IST),0.03275729,0.03267507,0.03275729,0.03267507,0.99395967,30.41116006,0.03268404
Fri Apr 12 2019 10:15:00 GMT+0530 (IST),0.03275538,0.03267312,0.03275538,0.03267315,0.07424979,2.27071665,0.03269883
Fri Apr 12 2019 10:20:00 GMT+0530 (IST),0.03269507,0.03267509,0.03267509,0.03269507,0.00055807,0.01707222,0.03268913
Fri Apr 12 2019 10:25:00 GMT+0530 (IST),0.03276556,0.03269534,0.03276556,0.03271049,0.00470433,0.14360006,0.03275997
Fri Apr 12 2019 10:30:00 GMT+0530 (IST),0.03276379,0.03269002,0.03271058,0.03276268,0.00132191,0.04042339,0.03270183
Fri Apr 12 2019 10:35:00 GMT+0530 (IST),0.03267569,0.03260254,0.03267569,0.032625,0.0329409,1.00812141,0.03267553
Fri Apr 12 2019 10:40:00 GMT+0530 (IST),0.03265499,0.03260257,0.03260257,0.03260268,0.03129135,0.95862861,0.03264178
Fri Apr 12 2019 10:45:00 GMT+0530 (IST),0.03261496,0.03260253,0.03260253,0.03261496,0.00871039,0.26710991,0.03260978
Fri Apr 12 2019 10:50:00 GMT+0530 (IST),0.0326,0.03256622,0.03256622,0.0326,0.04905493,1.50475715,0.03259989
Fri Apr 12 2019 10:55:00 GMT+0530 (IST),0.032615,0.03256807,0.03257048,0.03257214,0.4458632,13.68850338,0.03257209
Fri Apr 12 2019 11:00:00 GMT+0530 (IST),0.03257214,0.0325582,0.03257214,0.03255877,0.08075327,2.47971136,0.03256559
Fri Apr 12 2019 11:05:00 GMT+0530 (IST),0.032655,0.0325593,0.03257214,0.03256547,1.27358978,39.10552305,0.03256802
Fri Apr 12 2019 11:10:00 GMT+0530 (IST),0.03265499,0.03256591,0.0326249,0.03256857,0.36619268,11.24274339,0.03257147
Fri Apr 12 2019 11:15:00 GMT+0530 (IST),0.03261999,0.03256942,0.03261499,0.03257131,0.34149171,10.48437122,0.0325715
